login,repo,path,reason,reasoning,first_seen,last_seen
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-34-46_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/test-list",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-34-46_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/2026-05-25_20-34-46_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/.opencode/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/.opencode",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/.opencode/skills/green/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/green",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/.opencode/skills/red/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/red",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/.opencode/skills/refactor/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/refactor",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/test-list",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/2026-05-25_20-36-59_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_kimi-k2-6",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/.opencode",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/green/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/green",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/red/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/red",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/refactor/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/refactor",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/test-list",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/2026-05-25_20-37-30_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/.opencode",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/green/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/green",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/red/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/red",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/refactor/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/refactor",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/test-list",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/2026-05-25_20-38-07_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/.opencode",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/green/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/green",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/red/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/red",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/refactor/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/refactor",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/test-list",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/2026-05-25_20-38-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/AGENTS.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/.opencode",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/green/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/green",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/red/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/red",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/refactor/SKILL.md,test-fixture,"Nested experiment output in experiments/runs/ directory dated 2026-05-25. This is a test fixture or experimental run output, not an authored skill. Located under experiments/runs/refactor",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/.opencode/skills/test-list/SKILL.md,test-fixture,"Nested in experiments/runs/ directory which serves as test/demo infrastructure for the repository's TDD orchestration system. While it contains TDD phase guidance (118 lines), it is part of internal experiment artifacts rather than a published skill. Similar files are duplicated across multiple experiment runs (boilerplate pattern).",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-52-37_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_glm-5-1/AGENTS.md,project-doc,"AGENTS.md file describing TDD workflow rules and orchestration instructions for the experiment run. Contains mandatory skill invocation checklists and phase descriptions - project-specific configuration and workflow documentation, not transferable skill guidance.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-53-11_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/AGENTS.md,project-doc,"AGENTS.md orchestration document nested in experiment run directory. Describes project's TDD workflow rules and mandatory skill usage patterns, not reusable guidance. Part of internal experiment infrastructure.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-25_20-53-11_game-of-life-example-mapping_v5.1-testlist-scope-fix-oc_gemini-3-5-flash/.opencode/skills/green/SKILL.md,test-fixture,"TDD Green phase skill nested in experiments/runs/ directory. While it contains valid TDD guidance for implementing minimal code to pass tests, it is located in experiment infrastructure folder and duplicated across multiple test runs, indicating it is boilerplate orchestration fixture rather than a distinct published skill.",2026-06-27,2026-06-28
